ID_cliente,cluster_kmeans,prob_base,prob_scenario,delta_prob
C02649,1,0.35625675187158007,0.37647474968839784,0.020217997816817768
C02650,3,0.6674497360301502,0.7941520635432731,0.12670232751312283
C02651,3,0.43787051586200476,0.45941474190194137,0.02154422603993661
C02652,2,0.034111326578058876,0.063568701322921,0.029457374744862125
C02653,0,0.001506564508648246,0.002891882560888535,0.0013853180522402889
C02654,2,0.04806713392224296,0.1460308064930887,0.09796367257084573
C02655,4,0.23619612971213005,0.252270656516582,0.016074526804451927
C02656,0,0.0014489373414778425,0.0027814135978258066,0.001332476256347964
C02657,3,0.5141600565375433,0.6704275740675394,0.15626751752999612
C02658,0,0.0028123286237569157,0.0030675122543273926,0.0002551836305704769
C02659,0,0.0006136349683232157,0.0011788547299925974,0.0005652197616693817
C02660,3,0.4628290329591847,0.4845427532846339,0.021713720325449215
C02661,4,0.17769723599069612,0.19078500407941598,0.013087768088719864
C02662,3,0.5605631689952115,0.7103145308075782,0.1497513618123667
C02663,0,0.0009570899180309613,0.001838084518047938,0.0008809946000169766
C02664,5,0.8412543418146154,0.8525447237043019,0.011290381889686452
C02665,3,0.5620714917399157,0.7115733189236702,0.1495018271837545
C02666,5,0.6766338749892682,0.6953930827740994,0.0187592077848312
C02667,5,0.9363496329588101,0.9413481455318351,0.004998512573024971
C02668,1,0.673732518715197,0.8748931918915807,0.20116067317638364
C02669,5,0.91808197733791,0.9233489922874448,0.005267014949534854
C02670,4,0.23391110137863727,0.36984241438039533,0.13593131300175806
C02671,3,0.33579374109364485,0.35549173875025947,0.01969799765661462
C02672,2,0.06084452033554489,0.06601679446932356,0.005172274133778666
C02673,3,0.4802948545110031,0.6398245537612224,0.15952969925021926
C02674,3,0.248625976473793,0.26525265587447705,0.016626679400684047
C02675,0,0.001808421289006018,0.0019726930947347524,0.0001642718057287343
C02676,4,0.2144881418337202,0.22952927052668376,0.015041128692963562
C02677,0,0.0017946466630665698,0.0019576696752295632,0.00016302301216299347
C02678,1,0.33989333526327126,0.6355378058785676,0.2956444706152963
C02679,2,0.013252367226260652,0.02516598455402492,0.011913617327764267
C02680,2,0.03494600146843097,0.06507561006958983,0.030129608601158854
C02681,3,0.40103048673182756,0.5627402934163798,0.1617098066845522
C02682,3,0.47230381195617466,0.4940532124043236,0.021749400448148937
C02683,2,0.01977887759578704,0.0373376892906815,0.01755881169489446
C02684,4,0.3650510159230408,0.5249683709745566,0.15991735505151583
C02685,5,0.7551489144452467,0.9484578419836883,0.19330892753844164
C02686,2,0.030157208703337393,0.03281195520504983,0.002654746501712435
C02687,0,0.0016868397766588055,0.0018400878253022274,0.0001532480486434219
C02688,0,0.00951295675529121,0.031501135810153576,0.021988179054862368
C02689,3,0.4681395816501851,0.6285145750076188,0.16037499335743366
C02690,0,0.001856805295041175,0.0020254632470074647,0.00016865795196628966
C02691,3,0.5723080824683932,0.7200558183604114,0.14774773589201828
C02692,4,0.16735009550794228,0.17984244852957487,0.012492353021632596
C02693,0,0.07190120885457332,0.20783474340790148,0.13593353455332816
C02694,0,0.00376036535038191,0.007203150667084827,0.003442785316702917
C02695,0,0.0029254303614259206,0.003190843720791149,0.0002654133593652285
C02696,2,0.06001403701971954,0.06512060860158388,0.005106571581864339
C02697,0,0.002090808101552637,0.0022806725078265157,0.00018986440627387878
C02698,4,0.21993970618581152,0.23524863823957318,0.015308932053761659
C02699,4,0.6156040390276771,0.7548030263445594,0.1391989873168823
C02700,4,0.44967298148484286,0.47131102758128846,0.021638046096445596
C02701,0,0.002132357734075965,0.0071848202601302045,0.005052462526054239
C02702,0,0.0018172030928855507,0.00198227102835414,0.0001650679354685894
C02703,3,0.5076564388079148,0.6646514473344832,0.15699500852656845
C02704,4,0.3236039173531854,0.47906365720073696,0.15545973984755157
C02705,5,0.9377186682620149,0.9666007604673412,0.028882092205326337
C02706,0,0.001550272847769019,0.0016911349171777246,0.00014086206940870562
C02707,4,0.2005664922886658,0.3253498117870465,0.12478331949838067
C02708,3,0.17818089741941245,0.19129600110974748,0.013115103690335028
C02709,3,0.36414243599730384,0.38454062814276435,0.020398192145460514
C02710,0,0.0013490159098053572,0.0014716181713134067,0.00012260226150804946
C02711,5,0.7710422677065326,0.866188441051304,0.09514617334477138
C02712,0,0.0014574488337871763,0.0015898900874536863,0.00013244125366650996
C02713,4,0.3161568753670409,0.3352844311651897,0.019127555798148788
C02714,4,0.20912777805002616,0.22390015282146492,0.014772374771438751
C02715,0,0.001132070480237,0.0038235084890470518,0.0026914380088100516
C02716,2,0.037519832823115495,0.06970824659009148,0.03218841376697598
C02717,5,0.6840626447334535,0.806272574019543,0.12220992928608954
C02718,0,0.0028569963236263684,0.00960990067419247,0.006752904350566102
C02719,0,0.0013229704004588142,0.001443208995542195,0.00012023859508338073
C02720,3,0.33736246989786806,0.49459870253728283,0.15723623263941477
C02721,0,0.002612665810570868,0.0028497843141931465,0.00023711850362227857
C02722,4,0.2645765181431733,0.28186972470750754,0.01729320656433425
C02723,4,0.1755701764204926,0.29045216268761764,0.11488198626712504
C02724,5,0.7031168506336019,0.8198968264902255,0.1167799758566237
C02725,2,0.02487005560555263,0.027072364798290404,0.002202309192737773
C02726,1,0.5524994061651439,0.5739252816697135,0.021425875504569536
C02727,1,0.5224911726079275,0.5441684309235688,0.021677258315641268
C02728,3,0.5227006343345589,0.6779418007046033,0.15524116637004437
C02729,2,0.023415420401479408,0.02549228525592639,0.002076864854446983
C02730,1,0.4419699022852974,0.4635495000658216,0.02157959778052415
C02731,4,0.36547572896647657,0.385903280480847,0.020427551514370423
C02732,5,0.7812474869389054,0.7957696063577735,0.014522119418868051
C02733,5,0.7612387518527236,0.7725820682884513,0.011343316435727724
C02734,0,0.004245194931582415,0.00812824214511189,0.003883047213529475
C02735,2,0.07567598403941002,0.13597417850822224,0.060298194468812225
C02736,0,0.0013372075022554037,0.0014587381509401718,0.00012153064868476813
C02737,0,0.002587646541495942,0.004962102317040835,0.0023744557755448928
C02738,3,0.483464491733267,0.7601773696590457,0.2767128779257787
C02739,0,0.0020443715998522925,0.002230028572518327,0.00018565697266603428
C02740,0,0.0013442423416697659,0.0014664114052683722,0.0001221690635986063
C02741,5,0.6582256421461296,0.6775438341644936,0.019318192018364044
C02742,0,0.0014187445024208545,0.0015476740683934755,0.00012892956597262105
C02743,3,0.5983637336006752,0.7411810448477586,0.1428173112470834
C02744,4,0.08515829608296838,0.1517713592851801,0.06661306320221172
C02745,3,0.15757737111185796,0.3878053139541244,0.23022794284226641
C02746,3,0.393990173617253,0.4149691901189043,0.020979016501651293
C02747,2,0.10423387156907746,0.2826764812071764,0.17844260963809896
C02748,0,0.0016617072051194651,0.005605262610099835,0.00394355540498037
C02749,3,0.3749676987018007,0.5355650178001059,0.1605973190983052
C02750,0,0.002782518611217748,0.00533483492185796,0.0025523163106402117
C02751,3,0.5768446385743103,0.5768446385743103,0.0
C02752,3,0.5445356339084222,0.8019353084474391,0.2573996745390169
C02753,3,0.20264348278499733,0.21708354478820563,0.014440062003208298
C02754,4,0.2546920882244479,0.7822428110937474,0.5275507228692995
C02755,3,0.3198989854052111,0.4748283241917712,0.15492933878656007
C02756,3,0.3082063415505695,0.46131395992095836,0.1531076183703889
C02757,0,0.001995503627579705,0.003828687644040992,0.001833184016461287
C02758,5,0.7835149590891508,0.9245674441748468,0.141052485085696
C02759,4,0.45523849390218046,0.4769122663697694,0.021673772467588948
C02760,4,0.1637133629687475,0.39866374089952844,0.23495037793078094
C02761,3,0.2988020976204171,0.31736696867293257,0.018564871052515475
C02762,1,0.6345790401722243,0.6545323134722884,0.019953273300064023
C02763,1,0.5522969720589852,0.5737250618835364,0.021428089824551244
C02764,3,0.508037515831789,0.5297804169985411,0.021742901166752038
C02765,2,0.03719673908399027,0.06912787749442491,0.031931138410434635
C02766,2,0.0646646317594401,0.07013739408583519,0.0054727623263950975
C02767,4,0.15794024195299558,0.26499427441103846,0.10705403245804287
C02768,4,0.1707282075535565,0.2835315259489166,0.11280331839536012
C02769,3,0.30017728931369647,0.45190179214488035,0.15172450283118388
C02770,5,0.91327605825335,0.9195641984861881,0.00628814023283808
C02771,1,0.6817725832082633,0.6932675857750765,0.01149500256681324
C02772,2,0.04380851411256385,0.08093832103673143,0.037129806924167584
C02773,3,0.47628298608993686,0.4980426835414128,0.021759697451475934
C02774,0,0.001715950772237801,0.0018718385727804815,0.0001558878005426805
C02775,2,0.07522536603061844,0.21598092761989468,0.14075556158927624
C02776,2,0.06366786587394048,0.06906249775467345,0.00539463188073297
C02777,3,0.2636987761586372,0.28095652948385375,0.017257753325216563
C02778,3,0.2998742419776027,0.3184754714388496,0.01860122946124687
C02779,3,0.32551442810327424,0.48123897950566896,0.15572455140239472
C02780,2,0.029274619403967184,0.15249690532582355,0.12322228592185637
C02781,5,0.7603730067586407,0.7758833633740728,0.015510356615432097
C02782,2,0.044387630897424465,0.08196619232047442,0.03757856142304995
C02783,4,0.15476759900449705,0.16650852107350855,0.011740922069011506
C02784,4,0.2587307667604585,0.4015257777311692,0.14279501097071073
C02785,0,0.001341719608901248,0.001463659734470221,0.00012194012556897304
C02786,4,0.26437222107911573,0.28165718851834054,0.017284967439224808
C02787,2,0.03061451156894969,0.03330813199193109,0.0026936204229814006
C02788,0,0.003375246138794724,0.006467726411021417,0.0030924802722266925
C02789,0,0.0036259452782362468,0.006946521031095142,0.003320575752858895
C02790,4,0.25644911100617307,0.6729736768305588,0.4165245658243857
C02791,3,0.5291720261246567,0.5508067375784618,0.021634711453805022
C02792,0,0.001863241205697066,0.0035753566682005023,0.0017121154625034363
C02793,0,0.0029531108249514046,0.0032210274164386063,0.00026791659148720165
C02794,4,0.08471778987375946,0.1510431679926979,0.06632537811893845
C02795,4,0.16957830130513,0.18220058886526164,0.012622287560131645
C02796,3,0.6383437120221325,0.6579221255598342,0.019578413537701733
C02797,0,0.005626271369847008,0.006135214169642172,0.0005089427997951642
C02798,3,0.17467364136171395,0.18758951799247606,0.012915876630762102
C02799,2,0.019961569417910115,0.10835933016097012,0.08839776074306
C02800,2,0.02280907244934733,0.024833523980477935,0.002024451531130605
C02801,0,0.0018639664724235342,0.0035767459878108905,0.0017127795153873563
C02802,4,0.11269785831985289,0.12170684935610497,0.009008991036252079
C02803,1,0.38885050086613415,0.6830170171000438,0.29416651623390966
C02804,5,0.9902159698091263,0.9910248644165334,0.0008088946074070735
C02805,5,0.7747334410540854,0.7895715244428901,0.014838083388804768
C02806,4,0.2181725202101839,0.23339525040276263,0.01522273019257872
C02807,5,0.7734100486338013,0.7883114840432071,0.014901435409405805
C02808,4,0.1897391281076262,0.3104017033960709,0.12066257528844473
C02809,4,0.13082752607388837,0.14105539796744512,0.010227871893556756
C02810,4,0.26191861778759823,0.2791040303944445,0.01718541260684625
C02811,0,0.0019433745444079498,0.0021198790828054386,0.00017650453839748877
C02812,5,0.7915766288414141,0.8055836788787721,0.014007050037358026
C02813,4,0.22107374146369704,0.35298226414658285,0.1319085226828858
C02814,1,0.6650510198784634,0.7923829803557421,0.12733196047727868
C02815,2,0.048910404750005,0.23479237139773,0.185881966647725
C02816,0,0.00151698874746902,0.0016548315441198694,0.00013784279665084945
C02817,5,0.7430179741942007,0.9073359701650417,0.16431799597084107
C02818,1,0.5671150333879059,0.7157657660019041,0.1486507326139982
C02819,5,0.8214255381334228,0.9396787697513961,0.1182532316179733
C02820,5,0.8243134420420248,0.8980432373464514,0.07372979530442658
C02821,5,0.8276096168215097,0.8942714271770362,0.06666181035552654
C02822,0,0.001215738450708771,0.002334260939654298,0.001118522488945527
C02823,4,0.13799086131719218,0.14868295244643606,0.01069209112924388
C02824,1,0.5555325901973989,0.7060994631241863,0.1505668729267874
C02825,0,0.001974075119591035,0.006653999643305984,0.004679924523714948
C02826,3,0.3968386117591257,0.4178647172961147,0.02102610553698897
C02827,2,0.025993524440359222,0.028292433277339463,0.002298908836980241
C02828,0,0.0014751843294462438,0.0016092346453031928,0.00013405031585694903
C02829,5,0.7857032806796991,0.8000053211702562,0.014302040490557166
C02830,0,0.0030604634136567467,0.003338086801967014,0.00027762338831026747
C02831,0,0.0011041458726953448,0.0012045205165740367,0.00010037464387869198
C02832,5,0.9031451974676475,0.9471567454464522,0.04401154797880469
C02833,0,0.0036477650517720817,0.006988182815351454,0.003340417763579372
C02834,0,0.0012647035197816548,0.0013796538262453913,0.0001149503064637365
C02835,5,0.8147585147573682,0.8857034336789819,0.0709449189216137
C02836,4,0.23900004016897616,0.2552016319828238,0.016201591813847643
C02837,0,0.0016686753313276286,0.001820276163538342,0.00015160083221071332
C02838,4,0.2947598080619275,0.4240856635838437,0.12932585552191622
C02839,5,0.7997616954508706,0.875573050471739,0.07581135502086833
C02840,2,0.045520672850057564,0.04945889825529541,0.003938225405237847
C02841,4,0.21611052107741763,0.23123192950507138,0.015121408427653749
C02842,4,0.37765000967854906,0.7835775509867334,0.40592754130818437
C02843,2,0.022309211616140426,0.07173253860121563,0.049423326985075205
C02844,3,0.2728332258043575,0.419011896209694,0.1461786704053365
C02845,3,0.5231289361258666,0.678316529486309,0.1551875933604424
C02846,4,0.22088187918187613,0.35272776343421786,0.13184588425234173
C02847,5,0.8175639581861869,0.8959854749180741,0.07842151673188724
C02848,0,0.0009915422115210615,0.003350002154016194,0.0023584599424951325
C02849,1,0.8009097227340839,0.8144365806543175,0.01352685792023356
C02850,4,0.18895830503360198,0.30931388254406,0.12035557751045803
C02851,4,0.43012542446503993,0.8182942050207456,0.38816878055570564
C02852,5,0.8845279841774263,0.8931316159715575,0.008603631794131261
C02853,5,0.8114205192250439,0.8243898229965637,0.012969303771519836
C02854,1,0.681961073488685,0.8789598735907662,0.19699880010208126
C02855,5,0.7976049535394281,0.8833822108586761,0.08577725731924801
C02856,4,0.3099755957122806,0.3289090511026113,0.0189334553903307
C02857,3,0.33898455608374156,0.3587686274830681,0.01978407139932653
C02858,0,0.002008753461413553,0.0038540625290594955,0.0018453090676459425
C02859,0,0.0019811012460414,0.0038011048016814183,0.0018200035556400185
C02860,3,0.24669352951682574,0.5258501786011512,0.27915664908432547
C02861,3,0.2819515945970738,0.29991732512346236,0.017965730526388557
C02862,5,0.8271400635981531,0.9888419494082547,0.1617018858101016
C02863,0,0.0018250697760170398,0.001990850866359954,0.00016578109034291418
C02864,4,0.22604341400916841,0.35954845009951303,0.13350503609034461
C02865,4,0.20625901092026827,0.22088533876258395,0.014626327842315684
C02866,4,0.38386736163153906,0.40466729414195735,0.020799932510418284
C02867,0,0.0018004381110585724,0.0019639861745899237,0.0001635480635313513
C02868,0,0.0017324969979941747,0.0018898851164474068,0.0001573881184532321
C02869,2,0.03777136653343409,0.041068006367853196,0.0032966398344191072
C02870,4,0.365484842763149,0.525434976331164,0.15995013356801496
C02871,2,0.025139056773397866,0.04722713184512227,0.022088075071724403
C02872,2,0.027495071428199243,0.02992269972180025,0.0024276282936010057
C02873,1,0.5643370947514164,0.8030045936035286,0.23866749885211225
C02874,0,0.002636389753267863,0.0028756551701022933,0.00023926541683443048
C02875,2,0.02907609037181905,0.03163877048770999,0.002562680115890937
C02876,4,0.45479711568036774,0.6158943035176819,0.1610971878373142
C02877,1,0.3117980662922126,0.3307894748277305,0.01899140853551795
C02878,3,0.42435211784791127,0.44575864887538863,0.02140653102747736
C02879,4,0.27539386336006,0.2931123111264213,0.01771844776636128
C02880,3,0.30167274748782985,0.5939872557880846,0.2923145083002548
C02881,4,0.19973943664219274,0.21402810748782525,0.014288670845632512
C02882,2,0.046978301920675244,0.0510358913242782,0.004057589403602957
C02883,0,0.0038990509355259734,0.004252420518528408,0.00035336958300243504
C02884,0,0.002176295864599705,0.0023739048704783466,0.0001976090058786414
C02885,5,0.7816097853577078,0.873087327457046,0.09147754209933823
C02886,0,0.0015742715880281068,0.0017173104986411992,0.00014303891061309237
C02887,0,0.0023790238147796817,0.002594992771135677,0.00021596895635599524
C02888,4,0.24490767258728913,0.2613721913557967,0.016464518768507574
C02889,0,0.0018313829158009653,0.001997736315519928,0.00016635339971896252
C02890,3,0.28083836443497806,0.4287770058222379,0.14793864138725982
C02891,4,0.2577908313720787,0.27480624529727715,0.017015413925198453
C02892,4,0.1774203317672754,0.4221129927720517,0.24469266100477632
C02893,0,0.003005641958142115,0.003278308688562123,0.00027266673042000786
C02894,4,0.24477883822357388,0.2612376922851763,0.016458854061602413
C02895,5,0.9385043315123405,0.9433438724149459,0.00483954090260541
C02896,5,0.8940751723544247,0.9369920777587569,0.04291690540433224
C02897,0,0.0019076957157288567,0.002080966526046288,0.00017327081031743153
C02898,2,0.03210904315324996,0.10099992122603452,0.06889087807278456
C02899,0,0.002392976950101005,0.002610209264804895,0.00021723231470389005
C02900,0,0.0016188596616427012,0.0031071141734599584,0.0014882545118172572
C02901,5,0.7449892904255953,0.8488395682694162,0.10385027784382095
C02902,0,0.008350115509211999,0.027725748276397087,0.01937563276718509
C02903,1,0.6205517127337942,0.6408374157156262,0.020285702981832077
C02904,3,0.24961608381736097,0.2662855102648553,0.016669426447494334
C02905,4,0.2586308423071588,0.3856611516136069,0.1270303093064481
C02906,0,0.0037063719976575876,0.007100076252426466,0.0033937042547688787
C02907,0,0.0023915901168576866,0.0026086968652867712,0.00021710674842908466
C02908,2,0.04199710962379679,0.07771644554666743,0.03571933592287064
C02909,1,0.5103278858662339,0.5320627970999963,0.021734911233762366
C02910,4,0.13367701716819108,0.22875278951226022,0.09507577234406914
C02911,3,0.33672808959526834,0.4938890266600271,0.15716093706475875
C02912,0,0.0011012291026802018,0.001201338910494828,0.00010010980781462609
C02913,0,0.0031360236623087846,0.006010644531030333,0.0028746208687215487
C02914,0,0.0024832043737274025,0.0027086052147637717,0.0002254008410363692
C02915,5,0.9008254226331709,0.9458278656429951,0.045002443009824256
C02916,4,0.1372349300563515,0.23415724590460765,0.09692231584825614
C02917,2,0.02630863482967844,0.02863459322259319,0.002325958392914749
C02918,4,0.25646665564154253,0.5387728466408355,0.28230619099929294
C02919,2,0.037962031213179925,0.11788123176816451,0.07991920055498458
C02920,5,0.7964570462348262,0.8733213822642336,0.07686433602940745
C02921,5,0.6785713967396418,0.8022915221035137,0.12372012536387189
C02922,0,0.004395603788413291,0.014731491148003276,0.010335887359589985
C02923,0,0.0023993493327062985,0.00261715860902004,0.00021780927631374165
C02924,1,0.4734054780294519,0.6334359430077128,0.1600304649782609
C02925,1,0.7334342149140097,0.8409857658573281,0.10755155094331836
C02926,0,0.0021558292858290798,0.007263501086005147,0.005107671800176067
C02927,1,0.4972976385171863,0.6553532935798384,0.15805565506265212
C02928,3,0.500286903732196,0.6580489636133561,0.1577620598811601
C02929,2,0.027543929753956278,0.029975738939248448,0.0024318091852921705
C02930,0,0.0035015291320677324,0.003819009584100206,0.0003174804520324737
C02931,0,0.0009380698350926942,0.0010233624636191133,8.5292628526419e-05
C02932,2,0.05555741264440048,0.06030910186527156,0.004751689220871082
C02933,1,0.289286007544917,0.5795591916316445,0.2902731840867275
C02934,1,0.7002717399190731,0.7182307032770021,0.017958963357929014
C02935,3,0.1673742023662599,0.2787062504938819,0.11133204812762201
C02936,0,0.0008600016039790575,0.002906492308465238,0.00204649070448618
C02937,0,0.002439851009345908,0.004679324067844641,0.002239473058498733
C02938,0,0.0024477312190549945,0.004694403270478159,0.0022466720514231642
C02939,3,0.24471085929223127,0.2611667231505576,0.01645586385832634
C02940,5,0.8427637276828028,0.9042435908691996,0.061479863186396755
C02941,5,0.914783234639966,0.953777032196845,0.03899379755687893
C02942,0,0.0019631700756170775,0.002141468660481502,0.0001782985848644246
C02943,3,0.37684921841853936,0.3975142187606099,0.020665000342070527
C02944,3,0.4168204947305545,0.5787452865960669,0.16192479186551245
C02945,0,0.0037469183056594024,0.004086556728041871,0.00033963842238246816
C02946,4,0.08764242193466934,0.09486263246372376,0.007220210529054416
C02947,4,0.2838294630225616,0.3018645468274744,0.018035083804912755
C02948,0,0.0009484611233324258,0.0018215274597488129,0.0008730663364163871
C02949,0,0.0038514886594896,0.00737708373060561,0.00352559507111601
C02950,0,0.0018229720122973129,0.003498214163878723,0.0016752421515814101
C02951,0,0.001782849974132187,0.0019448034805448085,0.00016195350641262153
C02952,3,0.5883199930489764,0.6092437897778875,0.020923796728911093
C02953,4,0.1984612836942883,0.2126828201945259,0.01422153650023758
C02954,5,0.7974491340597369,0.8832827657468609,0.08583363168712399
C02955,0,0.0009305056983067773,0.003144242501429065,0.002213736803122288
C02956,0,0.009215955789177459,0.05258094177192868,0.04336498598275122
C02957,4,0.2622838215922619,0.5462886699459609,0.28400484835369905
C02958,5,0.9557728634282154,0.9764924623836257,0.020719598955410312
C02959,5,0.8613229266196976,0.8714041654724743,0.010081238852776786
C02960,3,0.34306343019423313,0.5009480131282905,0.15788458293405738
C02961,4,0.2402918140316533,0.3781010458992935,0.1378092318676402
C02962,1,0.4197283910653553,0.5816561337784204,0.1619277427130651
C02963,0,0.002158993462405441,0.004141745315314425,0.0019827518529089844
C02964,4,0.24850952829700526,0.38862083647542844,0.14011130817842318
C02965,0,0.0033657227263642927,0.006449533889559361,0.0030838111631950687
C02966,4,0.25464626002542246,0.3963924713493597,0.14174621132393722
C02967,3,0.4768033929292131,0.49856423225977337,0.021760839330560278
C02968,0,0.0013221896784088808,0.002538402161029778,0.0012162124826208972
C02969,4,0.4868790799016619,0.5086527020642497,0.021773622162587825
C02970,5,0.8550171265607166,0.9189354438089941,0.06391831724827746
C02971,1,0.4882775615934623,0.6471570218304932,0.15887946023703087
C02972,4,0.270640684853124,0.28334920909597927,0.01270852424285529
C02973,1,0.47882341053425675,0.6286422700545719,0.1498188595203151
C02974,0,0.0021038596241658852,0.0022949065018735876,0.00019104687770770236
C02975,1,0.6420214684961453,0.8586311576084208,0.21660968911227552
C02976,0,0.0007610519068953981,0.0014618589312972972,0.0007008070244018991
C02977,5,0.7400597137784148,0.9060300378459415,0.16597032406752665
C02978,3,0.41862080471666535,0.5805487515106662,0.16192794679400085
C02979,1,0.6907148900909753,0.7090085278848364,0.01829363779386106
C02980,0,0.004267148725808242,0.0046537230205098605,0.0003865742947016188
C02981,4,0.38093938052381815,0.401684092844059,0.020744712320240832
C02982,2,0.02548559335123567,0.047863198695720255,0.022377605344484585
C02983,3,0.4903688426510928,0.6490656669734662,0.15869682432237342
C02984,5,0.7876754023545506,0.8018790131089848,0.014203610754434215
C02985,5,0.7760873938031947,0.79086036880504,0.014772975001845268
C02986,4,0.18090773242563946,0.2980197662224549,0.11711203379681545
C02987,0,0.0017122735897698838,0.003286122988861733,0.0015738493990918494
C02988,1,0.3955991290819673,0.5571560458528256,0.16155691677085832
C02989,3,0.27428605968653064,0.2919619512296359,0.017675891543105282
C02990,1,0.6246115899109038,0.8492828120326283,0.22467122212172452
C02991,3,0.33719129930026415,0.3569272240323282,0.019735924732064036
C02992,0,0.002798477503295449,0.005365353640508922,0.002566876137213473
C02993,0,0.004527828889095107,0.0049379018993969855,0.00041007301030187866
C02994,5,0.9058792698926319,0.9702332948061366,0.06435402491350473
C02995,4,0.27820917693396935,0.29603475673322116,0.01782557979925181
C02996,2,0.04732292503285475,0.08715985141892349,0.03983692638606874
C02997,1,0.776480708805747,0.8697486528822315,0.09326794407648442
C02998,0,0.0014075189612068372,0.0015354299655126941,0.00012791100430585697
C02999,4,0.3509669993119977,0.5096669962110374,0.15869999689903969
C03000,2,0.05220247065012571,0.09573427199879682,0.04353180134867111
C03001,2,0.03602677699029142,0.0391773506608455,0.0031505736705540813
C03002,2,0.05152306915227015,0.055950151986238206,0.004427082833968053
C03003,3,0.43528621235884224,0.597040504857558,0.16175429249871576
C03004,2,0.09411179296061715,0.16645421067304472,0.07234241771242757
C03005,0,0.0009291691186546451,0.001013653283653889,8.448416499924388e-05
C03006,3,0.5657910959804402,0.587056225287109,0.021265129306668795
C03007,4,0.20379429948438502,0.3297574554361281,0.1259631559517431
C03008,0,0.0034785073874124533,0.006664965345206165,0.0031864579577937117
C03009,0,0.005419431002545607,0.005909774579646765,0.0004903435771011584
C03010,3,0.409145077371194,0.5710076361555596,0.16186255878436562
C03011,3,0.17661058339480454,0.29193228170293817,0.11532169830813363
C03012,3,0.3821816742484626,0.543183595745338,0.16100192149687542
C03013,5,0.914119264092044,0.9207157239268525,0.006596459834808499
C03014,0,0.004556648417110302,0.004969318503366544,0.00041267008625624213
C03015,3,0.3181595673619883,0.4728321709722443,0.15467260361025598
C03016,3,0.3547828063223959,0.3749658791329412,0.02018307281054532
C03017,4,0.17672237013764383,0.292091168099069,0.11536879796142516
C03018,3,0.40934788877881784,0.5497578476240379,0.14040995884522006
C03019,0,0.00199953941155791,0.002181133905221279,0.00018159449366336906
C03020,5,0.8096105579760369,0.8226771368429991,0.013066578866962275
C03021,5,0.8499818808718479,0.9159017329532353,0.0659198520813874
C03022,0,0.0010786013300649142,0.0011766565303609918,9.805520029607757e-05
C03023,5,0.8650643390014379,0.9524355265724729,0.08737118757103501
C03024,3,0.3274835379041157,0.34694868882335755,0.019465150919241836
C03025,2,0.04410583688687008,0.047927803996307146,0.003821967109437066
C03026,0,0.0020418419141019794,0.003917427842269799,0.0018755859281678199
C03027,0,0.0017303173980777076,0.003320696733361795,0.0015903793352840874
C03028,4,0.1965397676448452,0.453077340653748,0.2565375730089028
C03029,1,0.7003641660327464,0.7183198190542716,0.01795565302152513
C03030,1,0.45041391026060174,0.4698866208493733,0.01947271058877159
C03031,1,0.46242014257335246,0.6231313761531455,0.16071123357979306
C03032,3,0.5257831897990114,0.5431206948312178,0.017337505032206435
C03033,1,0.5685958675458591,0.5898232170024675,0.021227349456608424
C03034,5,0.8207543115635308,0.8209373146756079,0.00018300311207708475
C03035,3,0.28977094063892783,0.43953914561254365,0.14976820497361581
C03036,5,0.9099422937023703,0.982224399769544,0.07228210606717367
C03037,0,0.001618847340793763,0.003107090561024897,0.0014882432202311339
C03038,4,0.22136235339865584,0.236740256372887,0.015377902974231167
C03039,2,0.03945689255981117,0.042894085217044534,0.0034371926572333636
C03040,4,0.19028276335450714,0.20406744417582218,0.013784680821315037
C03041,3,0.3544787827330104,0.3544787827330104,0.0
C03042,0,0.0028587591067318918,0.0031181425488874667,0.0002593834421555749
C03043,0,0.0016617761113006102,0.0018127512805662426,0.00015097516926563235
C03044,3,0.4088192614187866,0.430027577557681,0.0212083161388944
C03045,4,0.15440843319831754,0.38210647165754874,0.2276980384592312
C03046,2,0.0819647761597683,0.08876275355618703,0.006797977396418728
C03047,5,0.7669729025867544,0.782178443480405,0.01520554089365056
C03048,0,0.0030617872314276967,0.005868760252567586,0.0028069730211398897
C03049,1,0.40105316683684855,0.5627635263362526,0.16171035949940404
C03050,4,0.1917085333686991,0.20557027897128158,0.013861745602582465
C03051,3,0.2742351995723983,0.42073041311830145,0.14649521354590317
C03052,0,0.001204479099425781,0.0023126665719749337,0.0011081874725491526
C03053,0,0.0011609206646923905,0.001266449993753359,0.0001055293290609684
C03054,3,0.46439782723820533,0.6249972917561722,0.16059946451796692
C03055,0,0.002411967760363756,0.004625966224186401,0.002213998463822645
C03056,5,0.8898747122084856,0.9796802812442384,0.08980556903575287
C03057,2,0.03003683327048491,0.0561802715975474,0.026143438327062486
C03058,0,0.0017460066493513442,0.005888441086117965,0.004142434436766621
C03059,4,0.23699380684716004,0.25310463108524145,0.01611082423808141
C03060,3,0.44272523679012415,0.6042858171566835,0.16156058036655935
C03061,0,0.0012819556200844094,0.0013984717934227072,0.00011651617333829781
C03062,0,0.0025807406780392426,0.004948890991726453,0.00236815031368721
C03063,0,0.004187461610446358,0.004566849911001112,0.00037938830055475343
C03064,4,0.3529239104101024,0.360634375390343,0.007710464980240583
C03065,0,0.0019355959966192,0.003713950233710898,0.001778354237091698
C03066,5,0.9194077497000894,0.9256310506333969,0.006223300933307474
